0,5.4973386953705e-15,1.34804086680127
0.001,0.0324125775207261,1.34656823374777
0.002,0.0658872487515848,1.34497616420032
0.003,0.100437630256856,1.34326309345311
0.004,0.136110848212345,1.3414216510502
0.005,0.172915084703828,1.33945045856938
0.006,0.210860639017468,1.337349432896
0.007,0.249976612527248,1.33510584114582
0.008,0.290264373286567,1.33271849434638
0.009,0.331723921295426,1.33018739249769
0.01,0.37437860338821,1.32751253117491
0.011,0.418147720942356,1.32467993910455
0.012,0.463012150857364,1.32168741837587
0.013,0.508971893133236,1.31853496898886
0.014,0.556065953259633,1.3152231465748
0.015,0.604113863891659,1.3117431269685
0.016,0.652956244506033,1.30808979180683
0.017,0.702593095102752,1.30426314108978
0.018,0.753029616742453,1.30026318344778
0.019,0.804220069044176,1.2960871834426
0.02,0.855634060098038,1.29173170736767
0.021,0.907271589904039,1.28719675522297
0.022,0.959132658462178,1.28248232700851
0.023,1.01125108363448,1.27758667004579
0.024,1.06294811991236,1.27251488067664
0.025,1.11407438535392,1.26726868068741
0.026,1.16462987995915,1.2618480700781
0.027,1.21466322895171,1.25625108468321
0.028,1.26370630465065,1.25048721436644
0.029,1.31137654749778,1.24456697963025
0.03,1.35767395749311,1.23849038047464
0.031,1.40259853463663,1.23225741689961
0.032,1.44606038721253,1.22586953611037
0.033,1.48760869999394,1.21935354976675
0.034,1.52723604353415,1.21270998878908
0.035,1.56494241783316,1.20593885317735
0.036,1.60073022091045,1.19903845803707
0.037,1.63447392714734,1.19203666817659
0.038,1.66614127845704,1.1849412986157
0.039,1.69573227483955,1.17775234935438
0.04,1.72316519338124,1.170463023265
0.041,1.74851309819067,1.16308810821305
0.042,1.77216040985997,1.15566479169883
0.043,1.79410712838914,1.14819307372234
0.044,1.81435325377818,1.14067295428358
0.045,1.83289878602708,1.13310443338255
0.046,1.84974372513586,1.12548751101925
0.047,1.8648880711045,1.11782218719368
0.048,1.87827195225907,1.11010753175302
0.049,1.89038216766136,1.10237241890395
0.05,1.90138162391001,1.09462488881872
0.051,1.91127032100503,1.08686494149735
0.052,1.92004825894642,1.07909257693982
0.053,1.92771543773419,1.07130779514614
0.054,1.93426553481855,1.06351073169466
0.055,1.94009233343923,1.05571832398171
0.056,1.94524870908531,1.04793276079664
0.057,1.9497346617568,1.04015404213945
0.058,1.95355019145369,1.03238216801014
0.059,1.95669529817598,1.02461713840872
0.06,1.95925929235218,1.0168599474207
0.061,1.96142048259113,1.00912042172475
0.062,1.96318099011499,1.00139879506509
0.063,1.96454081492377,0.993695067441731
0.064,1.96549995701747,0.986009238854668
0.065,1.96603784475648,0.97834063044736
0.066,1.96616415060679,0.970689635152356
0.067,1.96612108020726,0.963064302776839
0.068,1.96590863355788,0.95546463332081
0.069,1.96552681065866,0.947890626784268
0.07,1.96497561150958,0.940342283167213
