0,0.544075908898944,0.0845231759403342,0.0279358108943269,0.0134546378494249,0.583440412339689,0.104890357869858
5,0.430508166622598,0.089575273726852,0.022504029824449,0.0133531053355444,0.537847842961926,0.270791091943896
10,0.346988518064485,0.0999381849547257,0.0201815603620804,0.0121336938881315,0.484821481709388,0.432088816642978
15,0.282922724881358,0.103572438146169,0.0174143700846536,0.0118784297080827,0.416997273079661,0.704522243429716
20,0.216820132159813,0.119443030447528,0.0169142151767938,0.0120026974251833,0.362269369738392,0.927786506137199
25,0.167666548670823,0.140700705525003,0.0180260225825374,0.0126817164876816,0.322816993550647,0.875135560201674
30,0.137070902032582,0.161958251029825,0.0185216421709611,0.0143590372800819,0.272666246196948,0.751287604757938
35,0.100184082443524,0.179892958636485,0.0160646288773769,0.0152812195061729,0.242076419838976,0.566214002047891
40,0.0778044212149125,0.222705982956012,0.0146200391582756,0.0150091136131651,0.226142796282847,0.495993181464574
45,0.0604195135848611,0.250205721541412,0.0131487289275541,0.013900349421242,0.200319851949445,0.48067902480246
50,0.0502650888994178,0.312365897959845,0.0157518338862734,0.0111411204572052,0.174899169412379,0.427643404591819
55,0.0436893575161013,0.392096657373437,0.0171354243108537,0.018354711387342,0.154959823909323,0.326677880531534
60,0.0362256343683069,0.443778633559805,0.0172382755323948,0.0229933642570471,0.137879978437313,0.260047478097629
65,0.0293831672237401,0.435067778255349,0.0155604711589918,0.0384596294504704,0.11269253436001,0.187963031689932
70,0.0211777368772244,0.435383935506504,0.0137994845760345,0.0731058166690097,0.106259789293203,0.143991776229312
75,0.0192004346349889,0.457548403715664,0.0130051039167798,0.143008017889621,0.100153901395537,0.131095839515494
80,0.0159469342887233,0.467513936200196,0.0121251855109756,0.170984972988661,0.0954776035477374,0.0908611081138273
85,0.0121558044656879,0.479901371913402,0.015501068246018,0.188477626508997,0.0896235811169911,0.0720670104443544
90,0.0109223907110658,0.484153507707685,0.0177471616121219,0.216795298870589,0.0852711870141995,0.0611470123903583
95,0.00997183768200545,0.519332356663856,0.0188824831495295,0.294356195279247,0.0799469489509234,0.0499124470623
100,0.00842847729784303,0.45781806354982,0.0192611256918788,0.439711373112962,0.080526014376311,0.0452645012469403
105,0.0074545690724268,0.473982757887218,0.0184668358904661,0.585591385970073,0.0855581163261878,0.038730215505681
110,0.00641094189700837,0.466541428875344,0.0225649815305293,0.632153765762424,0.085835409418939,0.0352770656989979
115,0.00615702468912402,0.412254494935374,0.0611366260346139,0.544075908898944,0.0845231759403342,0.0279358108943269
120,0.00551416824209597,0.404849322894312,0.184823658032088,0.430508166622598,0.089575273726852,0.022504029824449
125,0.00530819557561389,0.402624132112387,0.438188006661255,0.346988518064485,0.0999381849547257,0.0201815603620804
130,0.00610177104321129,0.336631060262013,0.567018763119839,0.282922724881358,0.103572438146169,0.0174143700846536
135,0.00605933043059365,0.309874268583096,0.603780525116969,0.216820132159813,0.119443030447528,0.0169142151767938
140,0.00556374692569483,0.300167804210082,0.648911847297858,0.167666548670823,0.140700705525003,0.0180260225825374
145,0.00550431206339787,0.25136300865189,0.666132343019511,0.137070902032582,0.161958251029825,0.0185216421709611
150,0.00541776697027191,0.21054236465079,0.664865458323841,0.100184082443524,0.179892958636485,0.0160646288773769
155,0.00497973373284817,0.199520401658683,0.861825559639086,0.0778044212149125,0.222705982956012,0.0146200391582756
160,0.00540376303149546,0.167858497069741,1,0.0604195135848611,0.250205721541412,0.0131487289275541
165,0.00867903482886184,0.144795163978915,0.856713604379376,0.0502650888994178,0.312365897959845,0.0157518338862734
170,0.0169035762231538,0.143797518548261,0.64891544627706,0.0436893575161013,0.392096657373437,0.0171354243108537
175,0.0207399207932692,0.115231434777429,0.562647116221692,0.0362256343683069,0.443778633559805,0.0172382755323948
180,0.0296295057637211,0.112811944341371,0.510584756073449,0.0293831672237401,0.435067778255349,0.0155604711589918
185,0.059971726000132,0.0967136725802303,0.382320291110396,0.0211777368772244,0.435383935506504,0.0137994845760345
190,0.11055207049355,0.0903495938824286,0.283960366947275,0.0192004346349889,0.457548403715664,0.0130051039167798
195,0.170588175204864,0.094735166850757,0.21954810493382,0.0159469342887233,0.467513936200196,0.0121251855109756
200,0.244926235504879,0.0898054064964824,0.179109308257658,0.0121558044656879,0.479901371913402,0.015501068246018
205,0.362254715204888,0.0893183889856942,0.138474031243746,0.0109223907110658,0.484153507707685,0.0177471616121219
210,0.466731374474581,0.0870790305440884,0.119491231049889,0.00997183768200545,0.519332356663856,0.0188824831495295
215,0.60438651050467,0.0924105080017396,0.100440457760982,0.00842847729784303,0.45781806354982,0.0192611256918788
220,0.689431996552469,0.0968906747418583,0.0798423760715936,0.0074545690724268,0.473982757887218,0.0184668358904661
225,0.69939606792507,0.0932997562753869,0.0619028673570364,0.00641094189700837,0.466541428875344,0.0225649815305293
230,0.737463493727814,0.0892148951002193,0.0536737379113791,0.00615702468912402,0.412254494935374,0.0611366260346139
235,0.825533554977274,0.0887796795165268,0.0395756055775517,0.00551416824209597,0.404849322894312,0.184823658032088
240,1,0.0962016182960787,0.0356544992789282,0.00530819557561389,0.402624132112387,0.438188006661255
245,0.965026751646713,0.0914133572543846,0.0305626049034208,0.00610177104321129,0.336631060262013,0.567018763119839
250,0.754259805304473,0.0870855380187683,0.0233710870252834,0.00605933043059365,0.309874268583096,0.603780525116969
255,0.636243729025599,0.103747821521037,0.0205714857800707,0.00556374692569483,0.300167804210082,0.648911847297858
260,0.482309265731302,0.118849744439352,0.0169406964294721,0.00550431206339787,0.25136300865189,0.666132343019511
265,0.379722340440793,0.136222197374072,0.0157696897093042,0.00541776697027191,0.21054236465079,0.664865458323841
270,0.290837245243518,0.148834487337947,0.0122703067958458,0.00497973373284817,0.199520401658683,0.861825559639086
275,0.258780048277812,0.186254611941727,0.0131329150123406,0.00540376303149546,0.167858497069741,1
280,0.19625361585376,0.224549967649093,0.0130926220228927,0.00867903482886184,0.144795163978915,0.856713604379376
285,0.160511134701448,0.255006388085977,0.0123538646005797,0.0169035762231538,0.143797518548261,0.64891544627706
290,0.133163539052919,0.305319098740743,0.0131117493767545,0.0207399207932692,0.115231434777429,0.562647116221692
295,0.0979971984389955,0.354490548636781,0.0166922127495645,0.0296295057637211,0.112811944341371,0.510584756073449
300,0.0748925318458935,0.38995244633213,0.0153027953502352,0.059971726000132,0.0967136725802303,0.382320291110396
305,0.055204837543715,0.380567437420681,0.0107439824540492,0.11055207049355,0.0903495938824286,0.283960366947275
